1567452862.4137008,-0.008969023712881864,-0.0004484511856440932,7.155712217237532,7.007785610861877
1567452862.425912,-0.008969023712881864,-0.0008969023712881864,7.155712217237532,7.015571221723754
1567452872.427174,-0.008922147282326732,-0.001343009735404523,7.154898390318173,7.023316141239662
1567452882.4352016,-0.007578356273079623,-0.001721927549058504,7.131568685296521,7.029894575504488
1567452892.4489367,-0.008547135837885678,-0.002149284340952788,7.148387774963293,7.037313964252653
1567452902.46062,-0.009984679708243049,-0.0026485183263649406,7.1733451338236645,7.045981220943836
1567452912.4650142,-0.0068595843379009366,-0.0029914975432599874,7.119090005866336,7.051935721237153
1567452922.4763365,-0.007609607226783044,-0.0033719779045991395,7.132111236576095,7.058541283065957
1567452932.4890387,-0.007140842921231728,-0.003729020050660726,7.123972967382495,7.064739931435082
1567452942.4984248,-0.011250343333231605,-0.004291537217322306,7.195318460646382,7.074505854467401
1567452952.5061078,-0.00831275368511002,-0.004707174901577807,7.144318640366493,7.081721786485726
1567452962.518997,-0.006578325754570146,-0.005036091189306315,7.114207044350176,7.087432138703234
1567452972.530977,-0.008922147282326732,-0.005482198553422651,7.154898390318173,7.095177058219143
1567452982.5383322,-0.009344035157322916,-0.005949400311288797,7.162222832592412,7.103288199848764
1567452992.547894,-0.007562730796227912,-0.006327536851100194,7.131297409656734,7.1098530703316
1567453002.562426,-0.010125308999908446,-0.006833802301095615,7.175786614581744,7.118642401060688
1567453012.573161,-0.010500320444349499,-0.00735881832331309,7.182297229936623,7.127757262557519
1567453022.579007,-0.0072189703054902805,-0.007719766838587605,7.125329345581428,7.13402372983659
1567453032.5907438,-0.00779711294900357,-0.008109622486037783,7.135366544253534,7.140792057049267
1567453042.6039977,-0.010078432569353313,-0.00861354411450545,7.174972787662384,7.149540696432386
1567453052.6130764,-0.008937772759178442,-0.00861198156682028,7.155169665957959,7.149513568868407
1567453063.625118,-0.008078371532334361,-0.008567448957792904,7.1402495057696935,7.148740433295016
1567453072.632914,0.015516098513748588,-0.0073455366679891386,6.730623289691865,7.1275266782637
1567453082.6442358,0.0009844050416577654,-0.00691739860225227,6.982909634693441,7.120093725733546
1567453092.6507976,-0.0025313272499771114,-0.006616608172856841,7.043946653645436,7.114871669667654
1567453102.6614463,-0.003906369212927641,-0.006312692648091071,7.06781890994666,7.109595358473803
1567453112.6751542,-0.007140842921231728,-0.006326755577257611,7.123972967382495,7.109839506549611
1567453122.6860237,-0.007156468398083438,-0.006304098635822632,7.124244243022282,7.109446156871921
1567453132.6922755,-0.014219183935056612,-0.006658015686513877,7.246860832205844,7.1155905501130885
1567453142.707868,-0.015172338023010956,-0.006854115421002845,7.263408646232829,7.11899505939241
1567453152.7170405,-0.02354759361552782,-0.0076158574175237345,7.408812389158469,7.13221974683201
1567453163.7306302,-0.01970372631000702,-0.008272127445295579,7.342078581770955,7.143613323703049
1567453172.727994,0.001750053407391583,-0.007738517410809662,6.969617128343896,7.134349260604335
1567453182.7392445,-0.01140659810174871,-0.007841645558030953,7.198031217044249,7.136139679826926
1567453192.745999,-0.012015991698965422,-0.008064308603167827,7.208610966995927,7.140005357693886
1567453202.7565646,-0.0056251716666158025,-0.007839301736503195,7.097659230323191,7.136098988480958
1567453212.7683222,0.024266365550706503,-0.006100967436750395,6.578708931411345,7.1059195735546945
1567453222.7759407,0.03056343272194586,-0.004211847285378588,6.469384848577329,7.073122348704489
1567453232.778202,0.048532731101413006,-0.0013953550828577593,6.157417862822691,7.024224914632947
1567453242.7889907,0.07300222785119174,0.0027586779381694937,5.73260021091681,6.952106285795669
1567453252.7955902,0.08178374584185308,0.00729475386822107,5.580143301356717,6.873354967565606
1567453263.8103714,0.07768987090670493,0.011583165990173035,5.651217518980817,6.798903368226163
1567453272.8189278,0.08604950102237006,0.015109836115604108,5.506085051694964,6.737676456326318
1567453282.8292465,0.06172063356425672,0.018146647541734055,5.928461222842765,6.684954035733783
1567453292.8359709,0.05434540849024934,0.02099048432874538,6.05650332482206,6.635581869292615
1567453302.8489614,0.04886086611529893,0.023628846095156707,6.151721074387171,6.58977697751464
1567453312.8613696,0.04365758232367931,0.026168767357402263,6.242055862436123,6.545681122267322
1567453322.8677099,0.04053248695333719,0.028553215124973295,6.296310990393452,6.504284459635881
1567453332.8775363,0.03575109103671377,0.031051728873561817,6.3793213361681635,6.460907484833996
1567453342.8920085,0.034813562425611136,0.033551023895992925,6.395597874555362,6.417516946250123
1567453352.9022558,0.035376079592272715,0.03649720755638296,6.385831951523043,6.366367924368351
1567453363.9155507,0.03392291024506364,0.03917853938413649,6.411060586023201,6.3198170245809635
1567453372.9194105,0.059423688467055265,0.042062221137119674,5.968338741891402,6.269753105258339
1567453382.9328887,0.04553263954588458,0.04490918301950134,6.209502785661726,6.220326683689213
1567453392.9417632,0.03762614825891903,0.04739129001739557,6.346768259393767,6.177234548309105
1567453402.9457114,0.03587609485152746,0.049466353343302724,6.377151131049871,6.1412091433454385
1567453412.9590116,0.03471980956450087,0.04998902554399244,6.397225528394082,6.132134973194575
1567453422.9683187,0.03150096133304849,0.05003590197454758,6.45310831019013,6.131321146275216
1567453432.975028,0.0338760338145085,0.04930306711020236,6.411874412942561,6.144043973781209
